,from,where,text,movie_num,text_processed,trilogy,name,species,affiliation,gender,pronouns,hair,skin,homeworld,death,height,eyes,class,mass,apprentices,birth,families,parents,matched_name,community
2438,lando,INT. CLOUD CITY - HOLDING CHAMBER,Shut up and listen! Vader has agreed to turn Leia and Chewie over to me.,5,shut up and listen vader has agreed to turn leia and chewie over to me,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2439,lando,INT. CLOUD CITY - HOLDING CHAMBER,"They'll have to stay here, but at least they'll be safe.",5,theyll have to stay here but at least theyll be safe,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2440,lando,INT. CLOUD CITY - HOLDING CHAMBER,Vader's giving him to the bounty hunter.,5,vaders giving him to the bounty hunter,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2441,lando,INT. CLOUD CITY - HOLDING CHAMBER,He doesn't want you at all. He's after somebody called Skywalker.,5,he doesnt want you at all hes after somebody called skywalker,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2442,lando,INT. CLOUD CITY - HOLDING CHAMBER,Lord Vader has set a trap for him.,5,lord vader has set a trap for him,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2443,lando,INT. CLOUD CITY - HOLDING CHAMBER,"Well, he's on his way.",5,well hes on his way,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2444,lando,INT. CLOUD CITY - HOLDING CHAMBER,"Stop! I've done all I can. I'm sorry I couldn't do better, but I have my own problems.",5,stop ive done all i can im sorry i couldnt do better but i have my own problems,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2445,lando,INT. CLOUD CITY - CARBON-FREEZING CHAMBER,"Lord Vader, we only use this facility for carbon freezing. If you put him in there, it might kill him.",5,lord vader we only use this facility for carbon freezing if you put him in there it might kill him,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2446,lando,INT. CLOUD CITY - CARBON-FREEZING CHAMBER,You're being put into carbon freeze.,5,youre being put into carbon freeze,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2447,lando,INT. CLOUD CITY - CARBON-FREEZING CHAMBER,"Yes, he's alive. And in perfect hibernation.",5,yes hes alive and in perfect hibernation,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2448,lando,INT. CLOUD CITY - CARBON-FREEZING CHAMBER,You said they'd be left in the city under my supervision.,5,you said theyd be left in the city under my supervision,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2449,lando,INT. CLOUD CITY - CORRIDOR,Well done. Hold them in the security tower - and keep it quiet. Move.,5,well done hold them in the security tower  and keep it quiet move,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2450,lando,INT. CLOUD CITY - CORRIDOR,We're getting out of here.,5,were getting out of here,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2451,lando,INT. CLOUD CITY - CORRIDOR,(choking) I had no choice...,5,choking i had no choice,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2452,lando,INT. CLOUD CITY - CORRIDOR,I'm just trying to help...,5,im just trying to help,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2453,lando,INT. CLOUD CITY - CORRIDOR,(choking) H-a-a-a...,5,choking haaa,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2454,lando,INT. CLOUD CITY - CORRIDOR,"There's still a chance to save Han... I mean, at the East Platform...",5,theres still a chance to save han i mean at the east platform,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2455,lando,INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM,The security codes has been changed!,5,the security codes has been changed,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2456,lando,INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM,Attention! This is LANDO Calrissian. The Empire has takes control of the city. I advise everyone to leave before more Imperial troops arrive.,5,attention this is lando calrissian the empire has takes control of the city i advise everyone to leave before more imperial troops arrive,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2457,lando,INT. CLOUD CITY - CORRIDOR LEADING TO LANDING PLATFORM,This way.,5,this way,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2458,lando,EXT. LANDING PLATFORM - CLOUD CITY - DUSK,Leia! Go!,5,leia go,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2459,lando,INT. MILLENNIUM FALCON - COCKPIT,What?,5,what,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2460,lando,INT. MILLENNIUM FALCON - COCKPIT,But what about those fighter?,5,but what about those fighter,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2461,lando,INT. MILLENNIUM FALCON - COCKPIT,But what about Vader?,5,but what about vader,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2462,lando,INT. MILLENNIUM FALCON - COCKPIT,"All right, all right, all right.",5,all right all right all right,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2463,lando,INT. MILLENNIUM FALCON,"(pointing out the cockpit window) Look, someone's up there.",5,pointing out the cockpit window look someones up there,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2464,lando,INT. MILLENNIUM FALCON - COCKPIT,"(over intercom) Okay, let's go.",5,over intercom okay lets go,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2465,lando,INT. MILLENNIUM FALCON - COCKPIT,"All right, Chewie. Let's go.",5,all right chewie lets go,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2466,lando,INT. MILLENNIUM FALCON - COCKPIT,"All right, Chewie. Ready for light-speed.",5,all right chewie ready for lightspeed,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2467,lando,INT. MILLENNIUM FALCON - COCKPIT,Punch it!,5,punch it,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2468,lando,INT. MILLENNIUM FALCON - COCKPIT,They told me they fixed it. I trusted them to fix it. It's not my fault!,5,they told me they fixed it i trusted them to fix it its not my fault,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2469,lando,INT. MILLENNIUM FALCON - COCKPIT,(into intercom) Chewie!,5,into intercom chewie,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2470,lando,INT. MILLENNIUM FALCON - COCKPIT,"(into comlink) Luke, we're ready for takeoff.",5,into comlink luke were ready for takeoff,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2471,lando,INT. MILLENNIUM FALCON - COCKPIT,"(into comlink) When we find Jabba the Hut and that bounty hunter, we'll contact you.",5,into comlink when we find jabba the hut and that bounty hunter well contact you,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2472,lando,INT. MILLENNIUM FALCON - COCKPIT,"(into comlink) Princess, we'll find Han. I promise.",5,into comlink princess well find han i promise,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2473,lando,33 EXT SKIFF,Whoa! Whoa! Help!,6,whoa whoa help,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2474,lando,35 EXT SKIFF,Han! Chewie?,6,han chewie,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2475,lando,37 EXT SKIFF,Lower it!,6,lower it,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2476,lando,37 EXT SKIFF,Hold it! Whoa!,6,hold it whoa,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2477,lando,37 EXT SKIFF,"No, wait! I thought you were blind!",6,no wait i thought you were blind,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2478,lando,37 EXT SKIFF,All right! A little higher! Just a little higher!,6,all right a little higher just a little higher,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2479,lando,41 EXT SKIFF,We're on our way.,6,were on our way,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2480,lando,44 EXT DUNE SEA - LANDING AREA,"Figured if I left you frozen like that you'd just give me bad luck the rest of my life, so I might as well get you unfrozen sooner or later.",6,figured if i left you frozen like that youd just give me bad luck the rest of my life so i might as well get you unfrozen sooner or later,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2481,lando,44 EXT DUNE SEA - LANDING AREA,"Come on, let's get off this miserable dust ball.",6,come on lets get off this miserable dust ball,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2482,lando,53 INT HEADQUARTERS FRIGATE - MAIN BRIEFING ROOM,"Oh, well, someone must have told them about my little maneuver at the battle of Taanab.",6,oh well someone must have told them about my little maneuver at the battle of taanab,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2483,lando,53 INT HEADQUARTERS FRIGATE - MAIN BRIEFING ROOM,(smiling) I'm surprised they didn't ask you to do it.,6,smiling im surprised they didnt ask you to do it,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2484,lando,53 INT HEADQUARTERS FRIGATE - MAIN BRIEFING ROOM,"All right, old buddy. You know, I know what she means to you. I'll take good care of her. She-she won't get a scratch. All right?",6,all right old buddy you know i know what she means to you ill take good care of her sheshe wont get a scratch all right,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2485,lando,53 INT HEADQUARTERS FRIGATE - MAIN BRIEFING ROOM,"Look, would you get going, you pirate.",6,look would you get going you pirate,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2486,lando,53 INT HEADQUARTERS FRIGATE - MAIN BRIEFING ROOM,Good luck.,6,good luck,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2487,lando,81 INT MILLENNIUM FALCON - COCKPIT,"Admiral, we're in position. All fighters accounted for.",6,admiral were in position all fighters accounted for,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2488,lando,81 INT MILLENNIUM FALCON - COCKPIT,"Don't worry, my friends are down there. They'll have that shield down on time... (to himself) or this'll be the shortest offensive of all time.",6,dont worry my friends are down there theyll have that shield down on time to himself or thisll be the shortest offensive of all time,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2489,lando,81 INT MILLENNIUM FALCON - COCKPIT,All right. Stand by.,6,all right stand by,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2490,lando,93 INT MILLENNIUM FALCON - COCKPIT,All wings report in.,6,all wings report in,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2491,lando,95 INT MILLENNIUM FALCON - COCKPIT,"We've got to be able to get some kind of a reading on that shield, up or down. Well, how could they be jamming us if they don't know if we're coming.",6,weve got to be able to get some kind of a reading on that shield up or down well how could they be jamming us if they dont know if were coming,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2492,lando,95 INT MILLENNIUM FALCON - COCKPIT,Break off the attack! The shield is still up.,6,break off the attack the shield is still up,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2493,lando,95 INT MILLENNIUM FALCON - COCKPIT,Pull up! All craft pull up!,6,pull up all craft pull up,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2494,lando,97 INT REBEL STAR CRUISER - BRIDGE,(over comlink) Fighters coming in.,6,over comlink fighters coming in,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2495,lando,97 INT REBEL STAR CRUISER - BRIDGE,Accelerate to attack speed! Draw their fire away from the cruisers.,6,accelerate to attack speed draw their fire away from the cruisers,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2496,lando,101 INT MILLENNIUM FALCON - COCKPIT,"Watch yourself, Wedge! Three from above!",6,watch yourself wedge three from above,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2497,lando,101 INT MILLENNIUM FALCON - COCKPIT,Only the fighters are attacking. I wonder what those Star Destroyers are waiting for.,6,only the fighters are attacking i wonder what those star destroyers are waiting for,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2498,lando,109 INT MILLENNIUM FALCON - COCKPIT,"That blast came from the Death Star! That thing's operational! (into comlink) Home One, this is Gold Leader.",6,that blast came from the death star that things operational into comlink home one this is gold leader,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2499,lando,110 INT REBEL STAR CRUISER - BRIDGE,"You won't get another chance at this, Admiral.",6,you wont get another chance at this admiral,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2500,lando,110 INT REBEL STAR CRUISER - BRIDGE,Han will have that shield down. We've got to give him more time.,6,han will have that shield down weve got to give him more time,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2501,lando,113 INT MILLENNIUM FALCON - COCKPIT,(desperately) Yes! I said closer! Move as close as you can and engage those Star Destroyers at point- blank range.,6,desperately yes i said closer move as close as you can and engage those star destroyers at point blank range,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2502,lando,113 INT MILLENNIUM FALCON - COCKPIT,We'll last longer then we will against that Death Star...and we might just take a few of them with us.,6,well last longer then we will against that death starand we might just take a few of them with us,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2503,lando,118 EXT SPACE - AIR BATTLE,Watch out. Squad at .06.,6,watch out squad at ,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2504,lando,118 EXT SPACE - AIR BATTLE,"Now...come on, Han, old buddy. Don't let me down.",6,nowcome on han old buddy dont let me down,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2505,lando,124 INT REBEL STAR CRUISER - BRIDGE,"We're on our way. Red Group, Gold Group, all fighters follow me. (laughs) Told you they'd do it!",6,were on our way red group gold group all fighters follow me laughs told you theyd do it,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2506,lando,126 EXT/INT - SPACE BATTLE - FIGHTER AND DEATH STAR,Here goes nothing.,6,here goes nothing,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2507,lando,126 EXT/INT - SPACE BATTLE - FIGHTER AND DEATH STAR,Now lock onto the strongest power source. It should be the power generator.,6,now lock onto the strongest power source it should be the power generator,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2508,lando,126 EXT/INT - SPACE BATTLE - FIGHTER AND DEATH STAR,Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you.,6,split up and head back to the surface see if you can get a few of those tie fighters to follow you,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2509,lando,126 EXT/INT - SPACE BATTLE - FIGHTER AND DEATH STAR,That was too close.,6,that was too close,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
2510,lando,132 INT MILLENNIUM FALCON - COCKPIT AND GUN PORTS,"All right, Wedge. Go for the power regulator on the north tower.",6,all right wedge go for the power regulator on the north tower,2,lando calrissian's puffer pig,Puffer pig,,Female,,,Tan,,,,Blue,,,,,,,lando,2.0
